"uid","article","citedjournal"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WORLD J MICROB BIOT"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER ENVIRON RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," SEP PURIF TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," J NANOSCI NANOTECHNO"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," BIORESOURCE TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," J CHEM TECHNOL BIOT"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," KOREAN J CHEM ENG"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," J MATER CYCLES WASTE"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," BIORESOURCE TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," [环境科学研究"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WASTEWATER REUSE MAN"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER ENVIRON RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," BIORESOURCE TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," BIORESOURCE TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," DRY TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," DRY TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," CHEM ENG J"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," COLLOID SURFACE A"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," PROCESS SAF ENVIRON"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," J ENVIRON SCI-CHINA"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," CHEM ENG J"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER SCI TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," ENVIRON TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," CHEM ENG J"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," J HAZARD MATER"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER ENVIRON RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," ENVIRON RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," ENV ENG"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," CHEMOSPHERE"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," BIORESOURCE TECHNOL"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," STUDY SLUDGE CONDITI"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," WATER RES"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," COLLOID SURFACE A"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," RSC ADV"
163,"Magnetic micro-particle conditioning-pressurized vertical electro-osmotic dewatering (MPEOD) of activated sludge: Role and behavior of moisture and organics"," [环境污染与防治"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON SCI TECHNOL"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON SCI TECHNOL"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON SCI TECHNOL"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," FOOD ADDIT CONTAM A"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," CHEMOSPHERE"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON SCI TECHNOL"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," SCI TOTAL ENVIRON"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," J ENVIRON SCI HEAL C"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," CHEMOSPHERE"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON INT"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," J ENVIRON MONITOR"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON SCI TECHNOL"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON POLLUT"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," INT J ENVIRON AN CH"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," CHEMOSPHERE"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON SCI TECHNOL"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON SCI TECHNOL"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON SCI TECHNOL"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," SCI TOTAL ENVIRON"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ENVIRON POLLUT"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," ARCH ENVIRON CON TOX"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," SCI REP-UK"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," CHEMOSPHERE"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," CHEMOSPHERE"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," J ENVIRON SCI HEAL A"
164,"Distribution of polychlorinated naphthalenes (PCNs) in the whole blood of typical meat animals"," J HAZARD MATER"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," NAT GEOSCI"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," ECOSYSTEMS"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," PEDOBIOLOGIA"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," GEODERMA"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," CARBON SEQUESTRATION"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," J MICROBIOL METH"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," NATURE"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," Methods for assessing soil quality."
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," NATURE"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL SCI SOC AM J"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," BIOL FERT SOILS"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," NATURE"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," BIOL FERT SOILS"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SCI TOTAL ENVIRON"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," CHEMOSPHERE"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SCIENCE"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," GEODERMA"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," ECOL MONOGR"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," WATER RES"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," BIOL FERT SOILS"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," ANAL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," ECOSYSTEMS"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," BIOL ENVIRON"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," EUR J SOIL SCI"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," BIOGEOCHEMISTRY"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," J MICROBIOL METH"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," P363"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," BIOGEOCHEMISTRY"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
165,"Subtropical urban turfs: Carbon and nitrogen pools and the role of enzyme activity"," SOIL BIOL BIOCHEM"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," ENVIRON RES"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," FOOD CHEM"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," FOOD CHEM TOXICOL"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," FOOD CHEM TOXICOL"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," FOOD CHEM"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," SCI TOTAL ENVIRON"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," SURVEY REPORT NUTR H"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," ENVIRON SCI TECHNOL"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," FOOD CHEM TOXICOL"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," SCI TOTAL ENVIRON"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," ENVIRON RES"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," ENVIRON SCI TECHNOL"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," REP NUTR CHRON DIS C"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," ENVIRON SCI POLLUT R"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," FOOD CHEM"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," ENVIRON RES"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," FOOD ADD SER"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," 27622012 GB NAT HLTH"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," 1631 US EPA"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," STAND OP PROC IN VIT"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," MERC STUD REP C"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," 1630 US EPA"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," RISK ASS FISH CONS L"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," ARS RIC RIC PROD RIS"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," J HAZARD MATER"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," 50 WHO"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," FOOD ADD SER"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," EXP MERC MAJ PUBL HL"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," ENVIRON SCI TECHNOL"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," ENVIRON HEALTH PERSP"
166,"Comparison of in vitro digestion methods for determining bioaccessibility of Hg in rice of China"," FOOD CHEM"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," POLYMER"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," MATER RES BULL"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," CERAM INT"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," APPL CATAL B-ENVIRON"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," APPL CATAL B-ENVIRON"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," EUR POLYM J"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," HETEROGENEOUS PHOTOC"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," J HAZARD MATER"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," APPL CATAL B-ENVIRON"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," J ELECTROSTAT"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," J ELECTROSTAT"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," RSC ADV"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," APPL CATAL B-ENVIRON"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," APPL CATAL B-ENVIRON"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," J TAIWAN INST CHEM E"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," MATER LETT"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," CATAL TODAY"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," J ENVIRON SCI-CHINA"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," MATER LETT"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," MATER TODAY"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," J HAZARD MATER"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," INT J BIOL MACROMOL"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," J MATER SCI"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," NANOTECHNOLOGY"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," POWDER TECHNOL"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," APPL SURF SCI"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," CHEM ENG J"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," J COLLOID INTERF SCI"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," MATER DESIGN"
167,"Fabrication and photocatalytic activity of TiO2 composite membranes via simultaneous electrospinning and electrospraying process"," J COLLOID INTERF SCI"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J APPL TOXICOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," CANCER LETT"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON RES"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," TOXICOL APPL PHARM"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," SCI TOTAL ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," EXP GERONTOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," NUCLEIC ACIDS RES"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J ENVIRON SCI-CHINA"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," URBAN CLIM"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," SCI TOTAL ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," BIOMED RES INT"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," CHEM RES TOXICOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ANNU REV PHARMACOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," EPA600281161"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," CURRENT AIR QUALITY"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," FRONT BIOSCI-LANDMRK"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," TOXICOL IN VITRO"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON SCI TECHNOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ATMOS ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," AIRBORNE PARTICLES O"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," SCI TOTAL ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ANAL BIOANAL CHEM"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J HAZARD MATER"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," EXP DERMATOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON MOL MUTAGEN"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON SCI TECHNOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J ENVIRON SCI-CHINA"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J CANCER PREV"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON HEALTH PERSP"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J APPL TOXICOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON TOXICOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON POLLUT"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON POLLUT"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ATMOS RES"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," INT J ENVIRON POLLUT"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," CHEMOSPHERE"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," J APPL TOXICOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON HEALTH PERSP"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," METHODS"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," SCI TOTAL ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," LANCET ONCOL"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," SCI TOTAL ENVIRON"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," ENVIRON SCI POLLUT R"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," BIOL CHEM"
168,"""Chemical characterization of fine and ultrafine PM, direct and indirect genotoxicity of PM and their organic extracts on pulmonary cells"""," REGUL TOXICOL PHARM"
