"uid","article","citedjournal"
14,"Coordinated approaches to large-scale movements of people: contributions of the Paris Agreement and the Global Compacts for migration and on refugees"," FORCED MIGRATION REV"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," HDB INFANT MENTAL HL"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ENVIRON SCI TECHNOL"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ENVIRON HEALTH PERSP"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J HEALTH SOC BEHAV"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," EPIDEMIOL REV"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," LONG STUD AUSTR CHIL"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J OCCUP ENVIRON MED"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," RES Q EXERCISE SPORT"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J PERS SOC PSYCHOL"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," AM J PUBLIC HEALTH"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J AFFECT DISORDERS"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," INT J PUBLIC HEALTH"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ASIA-PAC J PUBLIC HE"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ENVIRON SCI TECHNOL"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," P NATL ACAD SCI USA"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J AFFECT DISORDERS"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," TECHNICAL REPORT"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," GLOBAL ENVIRON CHANG"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," GLOBAL ENVIRON CHANG"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J EPIDEMIOL COMMUN H"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," SOC INDIC RES"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," FRONT ECOL ENVIRON"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," SOC SCI MED"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ENVIRON HEALTH PERSP"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J Nutr Health Aging"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J CHILD PSYCHOL PSYC"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," MENTAL HLTH CHILDREN"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ENVIRON HEALTH PERSP"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ANNU REV PUBL HEALTH"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," STATA J"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," HLTH ED RES"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," SOC SCI MED"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," PSYCHOL METHODS"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," MED J AUSTRALIA"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," DERM-ENDOCRINOL"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," LANCET"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," CLIMATIC CHANGE"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," LANCET"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," PUBLIC HLTH CONSEQUE"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," CAN J PSYCHIAT"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," AUST NZ J PSYCHIAT"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J ABNORM CHILD PSYCH"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," GLOBAL BURDEN OF DISEASE AND RISK FACTORS"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J EPIDEMIOL COMMUN H"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," GLOBAL ENVIRON CHANG"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," AM SOCIOL REV"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," LANCET"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," SCIENCE"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ECOL ECON"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ENVIRON HEALTH-GLOB"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," 15 LSAC DEP SOC SERV"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," PUBLIC HEALTH"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," GEND MENT HLTH"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," Indian J Occup Environ Med"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," SPORTS MED"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," GLOBAL ENVIRON CHANG"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," NATURE"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," PSYCHOL MED"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," POPUL ENVIRON"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," MED SCI SPORT EXER"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," SOC SCI MED"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," MED SCI SPORT EXER"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," HDB SOCIOLOGY MENTAL"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," INFANT MENT HEALTH J"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," PERCEPTION RISK"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," SOC SCI MED"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," SOC SCI MED"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ARCH PEDIAT ADOL MED"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J ENVIRON PSYCHOL"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," PLOS ONE"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ARCH GEN PSYCHIAT"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J SCI MED SPORT"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J ABNORM PSYCHOL"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," POPUL ENVIRON"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," J RURAL STUD"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," AUST J AGR RESOUR EC"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," HEALTH PLACE"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ENVIRON INT"
15,"Will boys' mental health fare worse under a hotter climate in Australia?"," ARCH GEN PSYCHIAT"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," PROG HUM GEOG"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," AM BEHAV SCI"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," MISSING DATA"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," COMPR SEC VULN AN GU"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," AMOS USERS GUIDE VER"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," PSYCHOL BULL"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," NAVIGATING SOCIAL EC"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," WORKING PAPER"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," STRUCTURAL EQUATIONS"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," DESK REV PROGRAMS IN"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," DHS ANAL STUDIES"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," POPUL ENVIRON"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," POPULATION FOOD SECU"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," POLICY BRIEF"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," CONFIRMATORY FACTOR"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," SOCIOL METHOD RES"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," ENVIRON HAZARDS-UK"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," Advances in Limnology"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," SCIENCE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," REPROD HEALTH MATTER"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," CLIMATE CHANGE 2014: IMPACTS"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," ECOL SOC"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," EC CRISES RISK FACTO"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," ENVIRON CONSERV"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," NAT CLIM CHANGE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," CLIMATE CHANGE FOREC"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," ANNU REV ECOL SYST"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," CHANGES HOUSEHOLD WE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," BASELINE STUDY TUUNG"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," STRUCTURAL EQUATION"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," FOSTERING EC GROWTH"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," ENVIRON SCI POLICY"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," INT J ENV RES PUB HE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," POP STUD-J DEMOG"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," PNWD4087"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," PATHWAYS HUMAN DEV E"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," WORKING PAPER"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," MPLUS USERS GUIDE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," IMPACTS FAMILY PLANN"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," NAT BIOD SCI BOARD C"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," ASS HLTH FAC HLTH SE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," CHANGES HOUSEHOLD WE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," INT HDB PSYCHOL WELL"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," PLOS ONE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," EV PROJ M DAT UNPUB"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," MAK CONN POP DYN CLI"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," RESILIENCE SCI"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," STUD FAMILY PLANN"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," DHS COMP REPORTS"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," POPUL ENVIRON"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," CLIMATE CHANGE RESIL"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," STRUCT EQU MODELING"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," J EDUC RES"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," LANCET PLANETARY S1"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," IMPACTS FAMILY PLANN"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," CLIMATE CHANGE 201 A"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," GLOB HEALTH-SCI PRAC"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania""",NA
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," RESILIENCE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," BUILD RES REC CRIS U"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," ECOL SOC"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," J ENVIRON MANAGE"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," ECOL SOC"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," CURR DIR PSYCHOL SCI"
16,"""Family planning and resilience: associations found in a Population, Health, and Environment (PHE) project in Western Tanzania"""," WORKING PAPER"""
17,"Heat and adult health in China"," OXFORD ECON PAP"
17,"Heat and adult health in China"," HEAT WAVE SOCIAL AUT"
17,"Heat and adult health in China"," J POLIT ECON"
17,"Heat and adult health in China"," AM SOCIOL REV"
17,"Heat and adult health in China"," SCIENCE"
17,"Heat and adult health in China"," ADV GLOBAL CHANGE RE"
17,"Heat and adult health in China"," NATURE"
17,"Heat and adult health in China"," SCIENCE"
17,"Heat and adult health in China"," J DEV ECON"
17,"Heat and adult health in China"," J POLIT ECON"
17,"Heat and adult health in China"," AM ECON J-APPL ECON"
17,"Heat and adult health in China"," REV ECON STAT"
17,"Heat and adult health in China"," POPUL SPACE PLACE"
17,"Heat and adult health in China"," J HUM RESOUR"
17,"Heat and adult health in China"," J DEV ECON"
17,"Heat and adult health in China"," CLIMATIC CHANGE"
17,"Heat and adult health in China"," APPL GEOGR"
17,"Heat and adult health in China"," WORLD DEV"
17,"Heat and adult health in China"," AM J TROP MED HYG"
17,"Heat and adult health in China"," INT J CLIMATOL"
17,"Heat and adult health in China"," OXFORD B ECON STAT"
17,"Heat and adult health in China"," P NATL ACAD SCI USA"
17,"Heat and adult health in China"," GLOB NUTR REP PROM I"
17,"Heat and adult health in China"," CLIM CHANG 2014 IMP"
17,"Heat and adult health in China"," MAN RISK EXTR EV DIS"
17,"Heat and adult health in China"," J POLIT ECON"
17,"Heat and adult health in China"," SOC SCI MED"
17,"Heat and adult health in China"," J DEV ECON"
17,"Heat and adult health in China"," REV INCOME WEALTH"
17,"Heat and adult health in China"," FOOD POLICY"
17,"Heat and adult health in China"," POPUL DEV REV"
17,"Heat and adult health in China"," J DEV STUD"
17,"Heat and adult health in China"," NAT CLIM CHANGE"
17,"Heat and adult health in China"," SCIENCE"
17,"Heat and adult health in China"," WORLD DEV"
17,"Heat and adult health in China"," GLOBAL ENVIRON CHANG"
17,"Heat and adult health in China"," AM ECON REV"
17,"Heat and adult health in China"," J DEV ECON"
17,"Heat and adult health in China"," LANCET"
17,"Heat and adult health in China"," DIARRHOEA MALNUTRITI"
17,"Heat and adult health in China"," J DEV STUD"
17,"Heat and adult health in China"," P NATL ACAD SCI USA"
17,"Heat and adult health in China"," P NATL ACAD SCI USA"
17,"Heat and adult health in China"," NATURE"
17,"Heat and adult health in China"," INT J AGING HUM DEV"
17,"Heat and adult health in China"," P NATL ACAD SCI USA"
17,"Heat and adult health in China"," NATURE"
17,"Heat and adult health in China"," P NATL ACAD SCI USA"
17,"Heat and adult health in China"," ENVIRON RESOUR ECON"
17,"Heat and adult health in China"," NAT CLIM CHANGE"
17,"Heat and adult health in China"," ECON HUM BIOL"
17,"Heat and adult health in China"," UN STAT DIV DEM STAT"
17,"Heat and adult health in China"," WORLD DEVELOPMENT REPORT 2011: CONFLICT"
17,"Heat and adult health in China"," OBES REV"
17,"Heat and adult health in China"," P NATL ACAD SCI USA"
17,"Heat and adult health in China"," AM J TROP MED HYG"
17,"Heat and adult health in China"," J LABOR ECON"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," Waste composting for urban and peri-urban agriculture: closing the rural-urban nutrient cycle in Sub-Saharan Africa"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," 43 IFPRI"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," ADV URBAN ECOLOGY IN"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," STAT AFR CIT 2014 RE"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," INT UN NUTR SCI M DU"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," POP REG DISTR LOC RE"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," DEM PER FRING TAM"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," BALANCED URBAN DEV O"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," 02511894 FAO"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBAN POVERTY WORLD"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," AGR FOOD SECURITY"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," GHAN HUM DEV REP"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," ANTHR CHILDR 5"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," SECURITY WATER FOOD"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," GLOB FOOD SECUR-AGR"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," 3399 WORLD BANK POL"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," MARKETS STATES TROPI"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," J NUTR"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," GUIDE MEASURING HOUS"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBAN FOOD SECURITY"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," African Journal of Food"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," FOOD NUTR RES"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," HOUSEHOLD FOOD INSEC"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," ANTHROPOMETRIC INDIC"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," NUTR J"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," 102 IWMI"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBANIZATIONLINKING"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," WHAT IS URBAN AGR"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBAN AGR MAGAZI JUL"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," CHARACTERIZATION PER"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," EXP CONS NUTR IND BI"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," STAT FOOD INS WORLD"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," GUID MEAS HOUS IND D"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," CITY REGIONS LANDSCA"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBAN FORUM"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," ENV PROBLEMS URBANIZ"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," INT J RURAL DEV"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," EMERGENCE SPREADING"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," REV SCI TECH"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBAN TRANSITION SUB"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," RETHINKING NATURAL R"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," AFR GEOGR REV"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," ENVIRON URBAN"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," WHY POOR PEOPLE STAY"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," Urban Ecosystems"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," AJFAND"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," LANDSCAPE ECOL"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," IMPROVING URBAN LAND"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBAN LIVELIHOODS FO"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," Urban Ecosystems"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," ACHIEVING URBAN FOOD"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBAN AGR MAG"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," ENJEUX CONCEPTS METH"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," STATE FOOD INSECURIT"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," IRRIGATED URBAN VEGE"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBAN CLIM"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," STRENGTHENING CLIMAT"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," URBAN ECOSYST"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," AFRICAN URBAN HARVEST: AGRICULTURE IN THE CITIES OF CAMEROON"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," HUMAN REGIONAL GEOGR"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," NATURE"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," INVESTING EARLY CHIL"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," AGR URBAN RURAL CONT"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," S AFR J ANIM SCI"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," SUCCESSFUL COMMUNITY"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," PERI URBAN INTERFACE"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," STATE FOOD INSECURIT"
18,"Urban and peri-urban agriculture and its implication on food and nutrition insecurity in northern Ghana: a socio-spatial analysis along the urban-rural continuum"," WORLD POP PROSP 2006"
