"uid","article","citedjournal"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," REBALANCING ACT CHIN"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ANNU REV ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ECOL ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J ECON LIT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," QUALITY GOVT I WORKI"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," QUALITY GOVT BASIC D"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ENVIRON DEV ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J ECON PERSPECT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," PUBLIC CHOICE"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ECOLOGICAL POLICY PO"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," RATIONAL ECOLOGY ENV"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J DEV ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J POLIT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," 2 CENTURIES BILATERA"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," REV ECON STAT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," DRAGON ROOM CHINA FU"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J ENVIRON DEV"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," WEST EUR POLIT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," BUSINESS POLITICS"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," AM POLIT SCI REV"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," GUARDIAN"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," PUBLIC ADMIN DEVELOP"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," HBK ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," JCMS-J COMMON MARK S"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," 2016 ENV PERFORMANCE"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," INT J ENV RES PUB HE"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," GLOBAL ENVIRON POLIT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J DEV ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," WORLD ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ANNU REV RESOUR ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," WORLD POLIT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J ENVIRON ECON MANAG"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ANNU REV POLIT SCI"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," INT J PUBLIC SECT MA"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," REV ENVIRON HEALTH"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ECOL ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," INT STUD QUART"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," POLICY SCI"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J ENVIRON ECON MANAG"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J DEMOCR"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," BMC PUBLIC HEALTH"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," WORLDS APART GLOBALI"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," REG ENVIRON CHANGE"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," MAKING BRAZIL WORK C"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J PEACE RES"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," INT ENV AGREEMENTS D"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," LAT AM OUTL 2016 NEW"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," EC DEV MULTILATERAL"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ENVIRON DEV ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ANN GLOB HEALTH"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," QUALITY GOVT I WORKI"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," AM J POLIT SCI"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," INT STUD QUART"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ENVIRON POLIT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ENERG POLICY"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," REV TEMPO MUNDO"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," WORLD POLIT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J AGR ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ECON ENVIR"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," GLOBAL ENVIRON CHANG"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ENERG ECON"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," TRADING CONSUMER ENV"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," ENVIRONMENT"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J ENVIRON DEV"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," J ENVIRON ECON MANAG"
28,"Environmental policy impacts of trade with China and the moderating effect of governance"," WORLD BANK RES OBSER"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON SCI POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," GOVERNANCE"
29,"Actor perceptions of polycentricity in wind power governance"," POLICY SCI"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON SCI POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," REGUL GOV"
29,"Actor perceptions of polycentricity in wind power governance"," POLICY STUDIES J"
29,"Actor perceptions of polycentricity in wind power governance"," ENERG POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," MAR POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON POLICY GOV"
29,"Actor perceptions of polycentricity in wind power governance"," HIST SEXUALITY"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON SCI POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," AM POLIT SCI REV"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON POLICY GOV"
29,"Actor perceptions of polycentricity in wind power governance"," LAND USE POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," RENEW ENERG"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON SCI POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON SCI POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," ALLG FORST JAGDZTG"
29,"Actor perceptions of polycentricity in wind power governance"," ENERG POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," EUR PLAN STUD"
29,"Actor perceptions of polycentricity in wind power governance"," PUBLIC CHOICE"
29,"Actor perceptions of polycentricity in wind power governance"," INT J COMMONS"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON MANAGE"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRONMENTAL GOVERNANCE: THE CHALLENGE OF LEGITIMACY AND EFFECTIVENESS"
29,"Actor perceptions of polycentricity in wind power governance"," GOOD SOC"
29,"Actor perceptions of polycentricity in wind power governance"," AM POLIT SCI REV"
29,"Actor perceptions of polycentricity in wind power governance"," INT J COMMONS"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON POLICY GOV"
29,"Actor perceptions of polycentricity in wind power governance"," SCAND J FOREST RES"
29,"Actor perceptions of polycentricity in wind power governance"," EUR PLAN STUD"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON POLICY GOV"
29,"Actor perceptions of polycentricity in wind power governance"," ENERG POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," POLIT STUD-LONDON"
29,"Actor perceptions of polycentricity in wind power governance"," GOVERNANCE"
29,"Actor perceptions of polycentricity in wind power governance"," REGUL GOV"
29,"Actor perceptions of polycentricity in wind power governance"," ENERG POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," ENERG POLICY"
29,"Actor perceptions of polycentricity in wind power governance"," ENVIRON POLICY GOV"
29,"Actor perceptions of polycentricity in wind power governance"," European Environment"
29,"Actor perceptions of polycentricity in wind power governance"," J ENVIRON POL PLAN"
29,"Actor perceptions of polycentricity in wind power governance"," J ENVIRON PLANN MAN"
29,"Actor perceptions of polycentricity in wind power governance"," NEW YORK TIME   0928"""
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENVIRON POLICY GOV"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," POLICY MAKING EUROPE"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," DISCOURSE STUDIES CU"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENERGY CLIMATE CHANG"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," POLICY COHERENCE EU"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," NEW CLIMATE POLICIES"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," CACHING THE CARBON:THE POLITICS AND POLICY OF CARBON CAPTURE AND STORAGE"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COMM GREEN PAP INT E"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENERG POLICY"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," REV EU SUST DEV STRA"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," CEU U SAN PABL C EU"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," J EUR PUBLIC POLICY"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," POLITICS EARTH ENV D"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," CLIMATE POLICY INTEG"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," J CONTEMP EUR RES"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," PUBL AW ACC CO2 CAPT"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM2011112 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM20071 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM2001264 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM9223 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM89369 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM2007723 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM98333 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," SEC2001502 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM2014669 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM2006105 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM200535 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM20118852 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM95682 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM2013180 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," COM201415 EUR COMM"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," CONCL 23 24 MARCH 20"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," CONCL 23 24 OCT 2014"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," CONCL 8 9 MARCH 2007"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," J ENVIRON POL PLAN"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENVIRON POLIT"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ARGUMENTATIVE TURN P"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ARCHAOLOGIE WISSENS"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," INT RELATIONS EUROPE"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," POLITICS ENV DISCOUR"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," DISCOURSE THEORY IN EUROPEAN POLITICS: IDENTITY"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," INNOVATION IN ENVIRONMENTAL POLICY: INTEGRATING THE ENVIRONMENT FOR SUSTAINABILITY"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENVIRON POLICY GOV"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," EINZELFALL ZUM TYPUS"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," WISSENSSOZIOLOGISCHE"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," DISKURSFORSCHUNG EIN"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ROUTL ADV EUR POLIT"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," QUALITATIVE INHALTSA"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ETABLIERUNG ENERGIEP"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," INT WORKSH INTR POL"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENV POLICY INTEGRATI"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENV POLICY INTEGRATI"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," POLICY MAKING EUROPE"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," EUR LAW J"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," GL ENVIR CH"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," J EUR INTEGR"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," CACHING THE CARBON:THE POLITICS AND POLICY OF CARBON CAPTURE AND STORAGE"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," CLIM POLICY"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENV POLICY INTEGRATI"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENVIRON POLICY GOV"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," J EUR PUBLIC POLICY"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," SUSTAIN INNOV"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," JUNCKERS COMMISSION"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," KRIEGSDISKURSE POLIT"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," EUR INTEGR ONLINE PA"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ROUTL ADV EUR POLIT"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," EUR J WOMENS STUD"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," VIENN DECL SUST EN P"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," THIRD WORLD Q"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," ENVIRON POLIT"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," REFLEXIVE GOVERNANCE FOR SUSTAINABLE DEVELOPMENT"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," MEANING ACTION INTER"
30,"Horizontal policy coherence starts with problem definition: Unpacking the EU integrated energy-climate approach"," OUR COMMON FUTURE"""
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," CAMB STUD ECON CHOIC"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," PROG HUM GEOG"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SOC NATUR RESOUR"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," COM2009163 EC"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," 245 EUR COMM"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SOC DIAL"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," MODERNITY SELF IDENT"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ECOL ECON"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," MED FISK FOK NY FISK"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ETT PAR FISK"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ANDR FISK"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ENVIRON INNOV SOC TR"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ENVIRON PLANN C"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SOCIOL REV"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," HDB SUSTAINABILITY S"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SUSTAIN SCI"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SUSTAIN SCI"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ENVIRON PLANN C"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SUSTAIN SCI"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ENVIRON PLANN A"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," PRIVATIZATION PROPER"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," RES POLICY"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," QUALITATIVE RES"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ENVIRON INNOV SOC TR"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SUSTAIN SCI"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SCI ADV"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SCIENCE"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," INT J KNOWL-BASED DE"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SUSTAIN SCI"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," CRAFTING QUALITATIVE"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," J APPL ECOL"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," MAR POLICY"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SOC NATUR RESOUR"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," PROG HUM GEOG"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SUSTAIN SCI"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ENVIRON PLANN A"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ENVIRON POLICY GOV"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," REM GALL HAVS VATT F"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," HDB DISCOURSE ANAL"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ENV LAW REV"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," ENVIRON POLICY GOV"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," EC SOC"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," PROG HUM GEOG"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SUSTAIN SCI"
31,"Two Sustainability Epistemologies in the Marketization of a Natural Resource"," SUSTAIN SCI"
32,"Do environmental incidents affect state-level environmental building policy?"," AM ECON"
32,"Do environmental incidents affect state-level environmental building policy?"," J ENTREP PUBLIC POLI"
32,"Do environmental incidents affect state-level environmental building policy?"," ENVIRON ECON POLICY"
32,"Do environmental incidents affect state-level environmental building policy?"," POLICY STUD J"
32,"Do environmental incidents affect state-level environmental building policy?"," AGENDAS INSTABILITY"
32,"Do environmental incidents affect state-level environmental building policy?"," STATE POLIT POLICY Q"
32,"Do environmental incidents affect state-level environmental building policy?"," DISASTER AGENDA SETT"
32,"Do environmental incidents affect state-level environmental building policy?"," FORCUSING EVENTS RIS"
32,"Do environmental incidents affect state-level environmental building policy?"," GREEN MARKETPLACE AP"
32,"Do environmental incidents affect state-level environmental building policy?"," J ENVIRON ECON POLIC"
32,"Do environmental incidents affect state-level environmental building policy?"," STATES TAKE THE LEAD"
32,"Do environmental incidents affect state-level environmental building policy?"," PARTICIPATION IN AME"
32,"Do environmental incidents affect state-level environmental building policy?"," PUBLIC INTEREST"
32,"Do environmental incidents affect state-level environmental building policy?"," ECOL ECON"
32,"Do environmental incidents affect state-level environmental building policy?"," STAT STAT 1987"
32,"Do environmental incidents affect state-level environmental building policy?"," POLITY"
32,"Do environmental incidents affect state-level environmental building policy?"," EM DAT INT DISASTER"
32,"Do environmental incidents affect state-level environmental building policy?"," PUBLIUS J FEDERALISM"
32,"Do environmental incidents affect state-level environmental building policy?"," AM POLIT SCI REV"
32,"Do environmental incidents affect state-level environmental building policy?"," ENERGY RES SOC SCI"
32,"Do environmental incidents affect state-level environmental building policy?"," AM J SOCIOL"
32,"Do environmental incidents affect state-level environmental building policy?"," POLITICAL EC ENV POL"
32,"Do environmental incidents affect state-level environmental building policy?"," 1991 1992 GREEN INDE"
32,"Do environmental incidents affect state-level environmental building policy?"," ENVIRON POLICY GOV"
32,"Do environmental incidents affect state-level environmental building policy?"," AGENDAS ALTERNATIVES"
32,"Do environmental incidents affect state-level environmental building policy?"," OTHER SCHOLARS COMPE"
32,"Do environmental incidents affect state-level environmental building policy?"," EAST ECON J"
32,"Do environmental incidents affect state-level environmental building policy?"," REV POLICY RES"
32,"Do environmental incidents affect state-level environmental building policy?"," ENVIRON BEHAV"
32,"Do environmental incidents affect state-level environmental building policy?"," UTILITIES BUILDING E"
32,"Do environmental incidents affect state-level environmental building policy?"," REV POLICY RES"
32,"Do environmental incidents affect state-level environmental building policy?"," REV POLICY RES"
32,"Do environmental incidents affect state-level environmental building policy?"," REAL ESTATE ECON"
32,"Do environmental incidents affect state-level environmental building policy?"," POLICY STUD J"
32,"Do environmental incidents affect state-level environmental building policy?"," POLICY SCI"
32,"Do environmental incidents affect state-level environmental building policy?"," STATA STAT SOFTW REL"
32,"Do environmental incidents affect state-level environmental building policy?"," POLIT SCI QUART"
32,"Do environmental incidents affect state-level environmental building policy?"," INT J EPIDEMIOL"
32,"Do environmental incidents affect state-level environmental building policy?"," PUBLIUS J FEDERALISM"
32,"Do environmental incidents affect state-level environmental building policy?"," ECONOMETRIC ANAL CRO"
32,"Do environmental incidents affect state-level environmental building policy?"," INTRO ECONOMETRICS M"
32,"Do environmental incidents affect state-level environmental building policy?"," THEORIES POLICY PROC"""
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," 4 SIEPS"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENVIRON POLICY GOV"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," EN CLIM PACK CORN FR"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," COMMUNICATION"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," 20 20 2020 EUROPES C"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," AGENDA INSTABILITY A"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ANNU REV SOCIOL"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," EU CLIMATE POLICY IN"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," WHO SPEAKS CLIMATE M"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENERG POLICY"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENERGY CLIMATE CHANG"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," J EUROPEAN INTEGRATI"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," ENERGY ENV EUROPEAN"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," J EUR PUBLIC POLICY"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," EUR FOREIGN AFFAIRS"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," POLITICS EARTH ENV D"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," J CONT EUROPEAN RES"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," EMP EUR REP EUR COUN"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," POL BLOCKS EUS ZER C"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," EUR ATT CLIM CHANG"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," COM20071 EUR COMM"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," COM200830 EUR COMM"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," SWD201415 EUR COMM"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," COM20072 EUR COMM"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," SEC2008853 EUR COMM"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," COM2006105 EUR COMM"
33,"""(De-)Constructing coherence? Strategic entrepreneurs, policy frames and the integration of climate and energy policies in the European Union"""," PRES CONCL"
