"uid1","article","citedjournal"
400,"Systematic errors in northern Eurasian short-term weather forecasts induced by atmospheric boundary layer thickness"," J CLIMATE"
400,"Systematic errors in northern Eurasian short-term weather forecasts induced by atmospheric boundary layer thickness"," MON WEATHER REV"
400,"Systematic errors in northern Eurasian short-term weather forecasts induced by atmospheric boundary layer thickness"," J CLIMATE"
400,"Systematic errors in northern Eurasian short-term weather forecasts induced by atmospheric boundary layer thickness"," BOUND-LAY METEOROL"
400,"Systematic errors in northern Eurasian short-term weather forecasts induced by atmospheric boundary layer thickness"," BOUND-LAY METEOROL"
400,"Systematic errors in northern Eurasian short-term weather forecasts induced by atmospheric boundary layer thickness"," Q J ROY METEOR SOC"
400,"Systematic errors in northern Eurasian short-term weather forecasts induced by atmospheric boundary layer thickness"," GEOGRAPHY ENV SUSTAI"
401,"Rainfall-dependent influence of snowfall on species loss"," POLAR BIOL"
401,"Rainfall-dependent influence of snowfall on species loss"," ECOLOGY"
401,"Rainfall-dependent influence of snowfall on species loss"," J APPL ECOL"
401,"Rainfall-dependent influence of snowfall on species loss"," NAT CLIM CHANGE"
401,"Rainfall-dependent influence of snowfall on species loss"," AGR FOREST METEOROL"
401,"Rainfall-dependent influence of snowfall on species loss"," APPL SOIL ECOL"
401,"Rainfall-dependent influence of snowfall on species loss"," ANN BOT-LONDON"
401,"Rainfall-dependent influence of snowfall on species loss"," OECOLOGIA"
401,"Rainfall-dependent influence of snowfall on species loss"," ECOHYDROLOGY"
401,"Rainfall-dependent influence of snowfall on species loss"," J ARID LAND"
401,"Rainfall-dependent influence of snowfall on species loss"," FRONT ECOL ENVIRON"
401,"Rainfall-dependent influence of snowfall on species loss"," ECOLOGY"
401,"Rainfall-dependent influence of snowfall on species loss"," NATURE"
401,"Rainfall-dependent influence of snowfall on species loss"," ECOL LETT"
401,"Rainfall-dependent influence of snowfall on species loss"," SCIENCE"
401,"Rainfall-dependent influence of snowfall on species loss"," PLOS ONE"
401,"Rainfall-dependent influence of snowfall on species loss"," ECOL MONOGR"
401,"Rainfall-dependent influence of snowfall on species loss"," NATURE"
401,"Rainfall-dependent influence of snowfall on species loss"," AM NAT"
401,"Rainfall-dependent influence of snowfall on species loss"," J GEOPHYS RES-BIOGEO"
401,"Rainfall-dependent influence of snowfall on species loss"," PHILOS T R SOC B"
401,"Rainfall-dependent influence of snowfall on species loss"," J CLIMATE"
401,"Rainfall-dependent influence of snowfall on species loss"," SCIENCE"
401,"Rainfall-dependent influence of snowfall on species loss"," TRENDS ECOL EVOL"
401,"Rainfall-dependent influence of snowfall on species loss"," J GEOPHYS RES-BIOGEO"
401,"Rainfall-dependent influence of snowfall on species loss"," PLANT ECOL"
401,"Rainfall-dependent influence of snowfall on species loss"," NAT HAZARDS"
401,"Rainfall-dependent influence of snowfall on species loss"," NATURE"
401,"Rainfall-dependent influence of snowfall on species loss"," GLOBAL CHANGE BIOL"
401,"Rainfall-dependent influence of snowfall on species loss"," GLOBAL CHANGE BIOL"
401,"Rainfall-dependent influence of snowfall on species loss"," J ECOL"
401,"Rainfall-dependent influence of snowfall on species loss"," CLIM DYNAM"
401,"Rainfall-dependent influence of snowfall on species loss"," NATURE"
401,"Rainfall-dependent influence of snowfall on species loss"," FUNCT ECOL"
401,"Rainfall-dependent influence of snowfall on species loss"," ECOSPHERE"
401,"Rainfall-dependent influence of snowfall on species loss"," PLANT ECOL"
401,"Rainfall-dependent influence of snowfall on species loss"," ECOL LETT"
401,"Rainfall-dependent influence of snowfall on species loss"," ECOLOGY"
401,"Rainfall-dependent influence of snowfall on species loss"," GLOBAL CHANGE BIOL"
401,"Rainfall-dependent influence of snowfall on species loss"," GLOBAL CHANGE BIOL"
401,"Rainfall-dependent influence of snowfall on species loss"," GLOBAL CHANGE BIOL"
401,"Rainfall-dependent influence of snowfall on species loss"," ECOL MONOGR"
401,"Rainfall-dependent influence of snowfall on species loss"," SOIL BIOL BIOCHEM"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," J DEV AREAS"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ECOL ECON"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON SCI POLICY"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON RES LETT"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON RES LETT"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," TRENDS ECOL EVOL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ECOL ENG"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," J VEG SCI"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," BIOSCIENCE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," INTEGRATION ECOLOGIC"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," NATURE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," GLOBAL ENVIRON CHANG"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," SUSTAINABILITY-BASEL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," PHYS REV LETT"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," SCIENCE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," AMBIO"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau",NA
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," STUDY ECOLOGICAL REG"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," STAT COMM 2015 NAT E"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," PROG EARTH PLANET SC"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," STAT COMM 2015 NAT E"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON IMPACT ASSES"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," J AM FOLKLORE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," RESTOR ECOL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," NEW PHYTOL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON MONIT ASSESS"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," PLANT ECOL DIVERS"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," INT SOIL WATER CONSE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," SUSTAINABILITY-BASEL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," P NATL ACAD SCI USA"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ECOL ECON"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," FOREST POLICY ECON"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," [资源科学"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," INT J SEDIMENT RES"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," COMPREHENSIVE MONITO"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," INTEGRATED ECOSYSTEM"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," EC HUM WELL BEING PO"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON RES LETT"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," CHIN STAT YB 2016"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," CHINA STAT YB 2017"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," MAJ FUNCT OR ZON CHI"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," T ASAE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," NEFI SCI PLAN EX SUM"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," UPLIFTING TIBETAN PL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," SCIENCE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," NATURE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau",NA
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," STAT YB QINGHAI PROV"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ECOSYST SERV"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," J ENVIRON MANAGE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," LANDSCAPE ECOL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON RES"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," Arid Land Geography"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON MANAGE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," [地理学报"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," [地球信息科学学报"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ECOL ECON"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," LAND USE POLICY"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENV GOVERNANCE CHINA"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," SCI REP-UK"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," UNDP FOC 2014 2015 T"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," UNEP YB 2014 EM ISS"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," [生态学报"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," RES SURVEY FORMAT DE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," EVOL APPL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," INT J RURAL LAW POLI"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," J QINGHAI ENV"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," J CLEAN PROD"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON PLANN A"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON MANAGE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," SUSTAINABILITY-BASEL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," QINGHAI PRATACULTURE"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," [科学通报"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," GLOB CHANGE RES DATA"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," PROBL EKOROZW"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," RESOURCES SCI"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," ENVIRON RES LETT"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," SUSTAINABILITY-BASEL"
402,"Assessing the effects of ecological restoration approaches in the alpine rangelands of the Qinghai-Tibetan Plateau"," [资源科学"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," J WILDLIFE MANAGE"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," STATUS MUSKRAT PEACE"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," JOUR MAMMAL"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," CAN J CIVIL ENG"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," COLD REG SCI TECHNOL"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," ARCTIC"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," MAR FRESHWATER RES"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," NAT CLIM CHANGE"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," REMOTE SENS ENVIRON"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," INT J REMOTE SENS"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," P NATL ACAD SCI USA"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," HYDROL PROCESS"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," MUSKRAT MONITORING P"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," CAN FIELD NAT"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," J GEOPHYS RES-BIOGEO"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," NORTHEAST NAT"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," JOUR MAMMAL"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," ARCTIC"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," SOME ASPECTS MUSKRAT"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," PEACE ATHABASCA DELT"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," WETLANDS"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," REMOTE SENS ENVIRON"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," STAT MUSKR PEAC ATH"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," STATUS OFMUSKRATS PE"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," ECOLOGY MUSKRAT ONDA"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," HUM ECOL"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," HYDROL PROCESS"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," ENVIRON REV"
403,"""Drying drives decline in muskrat population in the Peace-Athabasca Delta, Canada"""," INT J REMOTE SENS"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," EARTH PLANET SC LETT"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," SCIENCE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PHILOS T R SOC A"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOLOGY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NAT GEOSCI"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PALEOCEANOGRAPHY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GLOBAL PLANET CHANGE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NAT GEOSCI"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NATURE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," P ODP SCI RESULTS"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NAT GEOSCI"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NATURE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOLOGY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum",NA
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PALEOCEANOGRAPHY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PALAEOGEOGR PALAEOCL"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," EARTH-SCI REV"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," P NATL ACAD SCI USA"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOLOGY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NATURE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PALEOCEANOGRAPHY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PHILOS T R SOC B"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," SCIENCE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," MAR GEOL"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PALAEOGEOGR PALAEOCL"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," EARTH PLANET SC LETT"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NAT GEOSCI"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," EARTH PLANET SC LETT"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOCHEM GEOPHYS GEOS"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," ANNU REV EARTH PL SC"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOCHIM COSMOCHIM AC"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," P INT OC DRILL PROGR"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," SCIENCE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOLOGY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," CLIMATE CHANGE 2007"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NAT GEOSCI"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PALEOCEANOGRAPHY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GLOBAL PLANET CHANGE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PALEOCEANOGRAPHY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NAT GEOSCI"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOCHEM GEOPHY GEOSY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," SCIENCE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NAT GEOSCI"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," SCIENCE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NATURE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," Geological Society Special Publication"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," EARTH PLANET SC LETT"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOCHIM COSMOCHIM AC"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOCHIM COSMOCHIM AC"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," BIOGEOSCIENCES"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOCHIM COSMOCHIM AC"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," SCIENCE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," SCIENCE"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," GEOSCI MODEL DEV"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PALEOCEANOGRAPHY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NAT GEOSCI"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," P NATL ACAD SCI USA"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PHILOS T R SOC A"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," PALEOCEANOGRAPHY"
404,"New constraints on massive carbon release and recovery processes during the Paleocene-Eocene Thermal Maximum"," NAT GEOSCI"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," HYDROL PROCESS"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," WATER RESOUR RES"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," NAT COMMUN"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," NUCL SCI ENG"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," VADOSE ZONE J"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," CLIMATIC CHANGE"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," B AM METEOROL SOC"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change",NA
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," INT J CLIMATOL"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," SAN FRANC ESTUARY WA"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," CLIMATIC CHANGE"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," HYDROL EARTH SYST SC"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," J AM WATER RESOUR AS"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," HYDROL PROCESS"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," P NATL ACAD SCI USA"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," BUZZ MANAGING CALIFO"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," P NATL ACAD SCI USA"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," CLIMATE"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," WATER RESOUR RES"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," J HYDROL"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," ADV WATER RESOUR"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," CLIM DYNAM"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," GEOPHYS RES LETT"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," WATER RESOUR RES"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," ADV WATER RESOUR"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," WATER RESOUR RES"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," J CLIMATE"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," ENVIRON RES LETT"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," HYDROL PROCESS"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," J AM WATER RESOUR AS"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," ADV WATER RESOUR"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," J HYDROMETEOROL"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," J HYDROL-REG STUD"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," PLOS ONE"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," CLIM DYNAM"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," ECOHYDROLOGY"
405,"Contrasting warming and drought in snowmelt-dominated agricultural basins: revealing the role of elevation gradients in regional response to temperature change"," SUBST ENV DOC SUPP P"
