"uid1","article","citedjournal"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," J ENVIRON POL PLAN"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," INT J PUBLIC ADMIN"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," J RURAL STUD"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," RAUMFORSCH RAUMORDN"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," EUR URBAN REG STUD"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," INFORM MANAGE-AMSTER"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," NEW RUR PAR POL GOV"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," ENVIRON PLANN A"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," REG STUD"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," STANDORTFAKTOR REGIO"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," REG STUD"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," REG FED STUD"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," URBAN STUD"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," ENVIRON PLANN C"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," J PUBL ADM RES THEOR"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," GOVERNANCE POLITICS"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," SOC NATUR RESOUR"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," ENVIRON PLANN C"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," J PUBL ADM RES THEOR"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," REGIONAL GOVERNANCE"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," ECO MONT"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," ORGAN STUD"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," DEBATING GOVERNANCE"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," POLIT STUD-LONDON"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," TERRITORIAL GOVERNAN"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," SCAND POLIT STUD"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," INT SOC SCI J"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," TERRIT POLIT GOV"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," URBAN STUD"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," ECOL SOC"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," PUBLIC ORG REV"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," GLOB GOV GOV GLOB CO"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," ECOL SOC"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," J ENVIRON POL PLAN"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," ENVIRON POLICY GOV"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," COUNTRY VISIONS"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," DISP"
58,"Towards a versatile and multidimensional framework to analyse regional governance"," DISP"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," MEMORY AMNESIA ROLE"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," MANAGE DECIS"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," STUDYING ORG DELIVER"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," LEISURE STUD"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," HIST JUSTICE INT PER"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," PUBLIC PERS MANAGE"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," CITY SOUL DIVIDED SO"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," CITY SOUL DIVIDED SO"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," NARROW GROUND URBAN"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," PEACEBUILDING"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," PUBLIC MANAG REV"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," PUBLIC ADMIN DEVELOP"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," INT REV ADM SCI"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," PUBLIC ADMIN DEVELOP"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland""",NA
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," CITY 21ST CENTURY"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," J SOCIAL WORK"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," I CHANGE GLOBALIZATI"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," LEARNING REV ORG MEM"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," IRISH POLIT STUD"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," J PEACE RES"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," J MANAGE INQUIRY"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," ORGAN SCI"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," INT J CONFL MANAGE"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," I PATTERNS ORG CULTU"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," TRANSNAT CRIME CRIME"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," J ECON PERSPECT"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," ENVIRON PLANN C"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," COMP POLIT STUD"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," SOCIOL THEOR"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," INTERPRETATION CULTU"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," INT J PEACE STUDIES"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," LOCAL GOV STUD"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," SOCIAL MECH ANAL APP"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," NO LONGER PROBLEM SE"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," MOBILIZATION"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," GETTING YOUR WAY STR"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," NEW I ORG ANAL"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," PERCEPTION MISPERCEP"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," J INT DEV"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," INT PEACEKEEPING"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," J MANAGE"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," ORGAN STUD"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," MANAGEMENT PEACE PRO"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," ACAD MANAGE J"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," REDISCOVERING I ORG"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," SOCIAL MOVEMENTS ORG"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," HUMAN RIGHTS POLICE"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," COMMEMORATION CONFLI"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," SOCIAL THEORY SOCIAL"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," INT J URBAN REGIONAL"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," MEDIATED DIALOGUES S"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," POLICING FOR PEACE IN NORTHERN IRELAND: CHANGE"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," NO IRELAND PEACE MON"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," INT J EDUC DEV"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," PUBLIC ADM CONTESTED"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," EVALUATION"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," BRIT J SOC WORK"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," CONTEXT PUBLIC POLIC"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," ENVIRON PLANN C"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," BRIT J MANAGE"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," I ENV ORG STRUCTURAL"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," I CONSTRUCTION ORG"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," FRONTIERS SOCIAL MOV"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," INT SOCIAL MOVEMENT"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," POLIT SCI QUART"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," MAKING EXPT EC WITNE"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," SOCIAL MECH ANAL APP"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," PATHWAYS ETHNIC CONF"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," REC PUBL ADM CONFL C"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," ACAD MANAGE REV"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," CALIF MANAGE REV"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," ADMIN SCI QUART"
59,"""Managing contested spaces: Public managers, obscured mechanisms and the legacy of the past in Northern Ireland"""," ENVIRON PLANN D"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," Structural Survey"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," PLAN THEOR"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ENVIRON PLANN B"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," CLIMATE BOOKLET URBA"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," MANCH GREEN INFR STA"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," SCI CULT-UK"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," WATER RESOUR MANAG"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," HOM QUAL MARK TECHN"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," PROG HUM GEOG"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ECOL SOC"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ENVIRON POLIT"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ENVIRON POLIT"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," MAPPING DYNAMICS SCI"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," PROG PLANN"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ECOL SOC"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," P NATL ACAD SCI USA"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," URBAN GREENING ADAPT"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," POLIT GEOGR"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," RED EM PREP CLIM CHA"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ENVIRON PLANN C"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," PLANNING CLIMATE CHA"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," DISP"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," NAT AD PROGR MAK COU"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," INV OV HOM LIT REV"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," NAT PLANN POL FRAM"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ASSESSING OVERHEATIN"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ADAPTATION RESILIENC"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," URBAN MICROCLIMATE D"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," URBAN ASSEMBLAGES AC"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," AGU FALL M"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," GEOPHYS RES LETT"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," J AM PLANN ASSOC"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," PLAN THEOR"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," BUILT ENV"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," GREAT MANCH CIT DEAL"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ENVIRON PLANN C"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," DESIGN SUMMER YEARS"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," LANDSCAPE URBAN PLAN"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ARCADIA ADAPTATION R"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," CAMB J REG ECON SOC"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," LOCAL POWER TERRITOR"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ISOCARP REV"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," URBAN DESIGN BRIT UR"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," POIESIS UND PRAXIS"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," LANDSCAPE URBAN PLAN"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ENVIRON PLANN C"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," DEV APPRAISAL LONG T"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," BBC NEWS"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ANNU REV ENVIRON NAT"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," EPISTEMIC CULTURES S"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," Health Stat Q"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," COMMUNICATION"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," REASSEMBLING SOCIAL"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," SCI ACTION FOLLOW SC"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," NAT CLIM CHANGE"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," REG ENVIRON CHANGE"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," CITIES"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," PROG HUM GEOG"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," MANCH GREAT OUTD GRE"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," MANCH LOC DEV FRAM S"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," WORLD CITY"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," UMWELTMETEOROLOGIE"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," CURR OPIN ENV SUST"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," LEAD GREEN LOND ENV"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ALL LOND GREEN GRID"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," THEOR APPL CLIMATOL"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," URBAN CLIMATIC MAP M"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," BUILD SERV ENG RES T"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," URBAN CLIMATIC MAP M"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," LONDON STREETS ARE P"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," MANAGING RISKS INCRE"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," BOUNDARY LAYER CLIMA"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," THEOR APPL CLIMATOL"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ENVIRON PLANN C"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," PLANNING UPDATE MARC"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," GLOBAL ENVIRON CHANG"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," INT J CLIMATOL"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," POLICY SCI"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," PLAN THEOR"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," INT J URBAN REGIONAL"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ENVIRON PLANN C"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," INT HDB ENV SOCIOLOG"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," RAUMFORSCH RAUMORDN"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," URBAN CLIMATIC MAP M"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," B AM METEOROL SOC"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," INT J CLIMATOL"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ARCHIT DESIGN"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," PLANNING THEORY"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," ENVIRON URBAN"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," REPRESENTATION"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," SCI TECHNOL HUM VAL"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," SUBURBAN NEIGHBOURHO"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," SPATIAL PLANNING CLI"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," SOCIAL SCI MODERN ST"
60,"The challenges of aligning the scales of urban climate science and climate policy in London and Manchester"," MADE OFFICE METROPOL"""
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," INT J HOUS POLICY"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," INT J URBAN REGIONAL"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," T I BRIT GEOGR"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," ENVIRON PLANN B"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," TRANSPORT REV"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," NEW URB AG"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," STUFF"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," AUCKL PLAN STAT PLAN"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," AUCKL TRANSP PARK ST"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," NEW LYNN PARK GUID"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," DISP"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," NEW STATE SPACES URB"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," J HOUS BUILT ENVIRON"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," AUST PLAN"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," PLAN PERSPECT"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," INT J URBAN REGIONAL"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," URBAN POLICY RES"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," 13 ANN DEM INT HOUS"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," URBAN POLICY RES"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," INT PLAN STUD"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," ENVIRON PLANN B"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," REG STUD"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," GLOB HUM SETTL LAYER"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," URBAN POLICY RES"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," J HUM DEV CAPABIL"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," INT J URBAN REGIONAL"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," HOUSING STUD"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," MOBILITIES-UK"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," SCI TECHNOL HUM VAL"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," OXFORD J LEGAL STUD"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," CAN GEOGR-GEOGR CAN"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," SUBURBAN PLANET"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," PRODUCTION SPACE"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," INT J HOUS POLICY"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," URBAN GEOGR"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," INT J URBAN REGIONAL"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," BRIDG GLOB INFR GAPS"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," METR 2040 DASHB"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," METR VANC 2040 SHAP"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," TRANSPORT POLICY"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," URBAN STUD"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," HOUSING STUD"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," J PLAN HIST"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," TIJDSCHR ECON SOC GE"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," MELB AIRP BUS PARK"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," HDB GEOGRAPHIES MONE"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," TIM ACT MAK INCL GRO"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," IMP PORTS THEIR CIT"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," METR CENT UND URB IT"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," PLACE BRANDING PUBLI"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," ANN REP"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," REG STUD"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," SPACE DIFFERENCE EVE"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," URBAN LAND PERSPECT"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," RIDING SKYTRAIN MILL"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," CITIES"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," CITY"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," ENVIRON PLANN B"
61,"""Comparative infrastructural modalities: Examining spatial strategies for Melbourne, Auckland and Vancouver"""," PLAN MELB STAT PLAN"
